TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
151309,6097151309,20.04791946,2248.582107,29.16210817,Relatively Low
151310,6097151310,15,3127.837291,33.1173001,Relatively Low
151311,6097151311,15,2411.212922,29.93269277,Relatively Low
151403,6097151403,17.51401989,2088.74933,28.37249679,Relatively Low
151404,6097151404,15,1746.857093,26.57446606,Relatively Low
151405,6097151405,15,4194.443556,37.19854445,Relatively Low
151406,6097151406,15,2039.727816,28.1180136,Relatively Low
151503,6097151503,21.7697337,913.4576809,21.18750892,Relatively Low
151504,6097151504,15,1265.679304,23.67169291,Relatively Low
151505,6097151505,21.72856304,424.5348674,17.81857965,Very Low
151506,6097151506,15,2536.877698,30.48565856,Relatively Low
151601,6097151601,25.08661198,1168.937581,22.98672882,Relatively Low
151602,6097151602,18.32507886,805.6426382,20.43476193,Relatively Low
151701,6097151701,15,1492.510116,25.05351282,Relatively Low
151702,6097151702,15,1889.461605,27.35456405,Relatively Low
151800,6097151800,15,1712.284921,26.38895495,Relatively Low
151900,6097151900,15,1432.858404,24.66584217,Relatively Low
152000,6097152000,15,1164.154532,22.95462113,Relatively Low
152100,6097152100,15,1251.919797,23.57655901,Relatively Low
152201,6097152201,15,1628.243278,25.93587975,Relatively Low
152203,6097152203,15,1345.012149,24.13784902,Relatively Low
152204,6097152204,15,2611.61024,30.82457309,Relatively Low
152205,6097152205,15,745.1734674,20.01379442,Relatively Low
152300,6097152300,15,1577.28561,25.59577605,Relatively Low
152401,6097152401,15,1139.557916,22.79527185,Relatively Low
152402,6097152402,15,1389.879912,24.40541312,Relatively Low
152501,6097152501,15,1699.920095,26.30333444,Relatively Low
152502,6097152502,15,2004.360471,27.94796176,Relatively Low
152601,6097152601,23.10587644,2710.637958,31.25029729,Relatively Low
152602,6097152602,26.72669178,564.1950134,18.73305427,Relatively Low
152701,6097152701,15,2518.462207,30.39884888,Relatively Low
152702,6097152702,15,2412.975894,29.94101698,Relatively Low
152801,6097152801,15,2223.824481,29.03962327,Relatively Low
152803,6097152803,15,2426.597147,29.9945298,Relatively Low
152804,6097152804,15,1593.768754,25.70161252,Relatively Low
152903,6097152903,15,2819.608456,31.75212862,Relatively Low
152904,6097152904,15,1936.946257,27.59596632,Relatively Low
152905,6097152905,15,1818.582608,26.97640679,Relatively Low
152906,6097152906,15,2191.720071,28.86243638,Relatively Low
153001,6097153001,15,4024.931752,36.61347096,Relatively Low
153002,6097153002,15,3662.57529,35.27327213,Relatively Low
153003,6097153003,15,3280.441454,33.75707558,Relatively Low
153005,6097153005,15,3166.956529,33.28735195,Relatively Low
153006,6097153006,15,3787.57774,35.74299577,Relatively Low
153102,6097153102,15,3154.110586,33.23859582,Relatively Low
153103,6097153103,15,2163.527649,28.71378966,Relatively Low
153104,6097153104,15,2461.431816,30.15982495,Relatively Low
153201,6097153201,15,1983.039892,27.8373686,Relatively Low
153202,6097153202,15,2304.185531,29.45940161,Relatively Low
153301,6097153301,15,3256.384871,33.66669838,Relatively Low
153302,6097153302,15,3200.481695,33.43718784,Relatively Low
153403,6097153403,15,1835.993661,27.05727061,Relatively Low
153404,6097153404,15,1650.935458,26.04528374,Relatively Low
153405,6097153405,15,1533.251815,25.29253675,Relatively Low
153406,6097153406,15,1021.634067,21.97949864,Relatively Low
153501,6097153501,15,1821.207938,26.9942444,Relatively Low
153502,6097153502,13.85632783,1254.066235,23.59082909,Relatively Low
153601,6097153601,15,666.7257274,19.42872092,Relatively Low
153602,6097153602,15,1097.120329,22.50868097,Relatively Low
153705,6097153705,16.94982516,1404.229156,24.49460115,Relatively Low
153707,6097153707,24.20215897,761.9437163,20.11963088,Relatively Low
153708,6097153708,17.72068305,819.7736188,20.54059839,Relatively Low
153709,6097153709,20.90405234,476.0176568,18.15392665,Relatively Low
153710,6097153710,17.16006547,987.8025938,21.7369072,Relatively Low
153711,6097153711,15,600.3639839,18.95780811,Relatively Low
153712,6097153712,15,775.6134887,20.22903487,Relatively Low
153804,6097153804,15,1067.087967,22.29106217,Relatively Low
153806,6097153806,15,1175.675994,23.04499834,Relatively Low
153807,6097153807,18.19946603,1012.115004,21.91171574,Relatively Low
153808,6097153808,15,2316.942855,29.51053608,Relatively Low
153809,6097153809,15,1911.937019,27.47823812,Relatively Low
153810,6097153810,15,1732.820882,26.49598059,Relatively Low
153811,6097153811,15,2223.724264,29.03724492,Relatively Low
153902,6097153902,15,2132.095079,28.57346716,Relatively Low
153903,6097153903,15,1162.43256,22.94391857,Relatively Low
153904,6097153904,15,515.8830282,18.39295058,Relatively Low
153905,6097153905,15,1225.200215,23.37202112,Relatively Low
154000,6097154000,21.00882275,928.5896689,21.32307473,Relatively Low
154100,6097154100,22.76005155,1465.842828,24.87394758,Relatively Low
154201,6097154201,18.63372112,2334.454047,29.58307568,Relatively Low
154202,6097154202,25.53374727,2794.667124,31.6308329,Relatively Low
154304,6097154304,23.75415794,1025.93368,22.00684964,Relatively Low
154305,6097154305,3.674257752,206.552663,16.71383723,Very Low
154306,6097154306,16.27908791,681.8056398,19.53217904,Relatively Low
154307,6097154307,5.832356943,65.09819774,16.04076488,Very Low
154308,6097154308,0.7519532414,18.30964797,15.84455121,Very Low
101,6099000101,40,151092.5987,95.32179042,Very High
102,6099000102,40,112193.5421,93.08138705,Relatively High
201,6099000201,40,6850.742291,44.91866051,Relatively Low
202,6099000202,40,9935.848191,51.39490082,Relatively Moderate
204,6099000204,40,8507.0425,48.63245017,Relatively Low
205,6099000205,40,10347.99524,52.14526947,Relatively Moderate
301,6099000301,40,2198.374862,28.89811159,Relatively Low
302,6099000302,40,3537.602901,34.77976502,Relatively Low
303,6099000303,40,7366.700557,46.17086049,Relatively Low
304,6099000304,40,6331.133463,43.64981211,Relatively Low
403,6099000403,40,5198.882341,40.45093469,Relatively Low
404,6099000404,40,7892.753411,47.34933168,Relatively Low
405,6099000405,40,16884.19828,61.98211483,Relatively Moderate
406,6099000406,40,4934.684136,39.65775579,Relatively Low
407,6099000407,40,4702.502319,38.96446749,Relatively Low
501,6099000501,40,15509.57193,60.24473196,Relatively Moderate
503,6099000503,40,5105.219725,40.19050564,Relatively Low
505,6099000505,40,6592.363809,44.31337107,Relatively Low
506,6099000506,40,6573.604901,44.25510156,Relatively Low
511,6099000511,40,4999.570407,39.84802359,Relatively Low
512,6099000512,40,2524.917627,30.4250107,Relatively Low
513,6099000513,40,4362.53974,37.81929316,Relatively Low
514,6099000514,40,4001.623483,36.52190458,Relatively Low
601,6099000601,40,6219.662001,43.33468106,Relatively Low
602,6099000602,40,2572.66413,30.65333206,Relatively Low
801,6099000801,40,7048.629175,45.42287019,Relatively Low
803,6099000803,40,7084.751658,45.49897731,Relatively Low
805,6099000805,40,7196.233725,45.76891975,Relatively Low
806,6099000806,40,4912.095263,39.60543215,Relatively Low
807,6099000807,40,4133.149367,36.99638491,Relatively Low
905,6099000905,40,6724.472308,44.61661038,Relatively Low
906,6099000906,40,5527.646943,41.43675974,Relatively Low
907,6099000907,40,3510.995635,34.6763069,Relatively Low
908,6099000908,40,6928.454003,45.11011749,Relatively Low
909,6099000909,40,5317.285058,40.77438995,Relatively Low
910,6099000910,40,9278.153197,50.16886267,Relatively Moderate
911,6099000911,40,5498.118583,41.34519336,Relatively Low
913,6099000913,40,5248.643501,40.58887885,Relatively Low
914,6099000914,40,5332.160567,40.81601104,Relatively Low
915,6099000915,40,4494.224456,38.28663844,Relatively Low
1001,6099001001,40,6982.959318,45.26233173,Relatively Low
1002,6099001002,40,3232.048947,33.5703753,Relatively Low
1100,6099001100,40,5743.228478,42.05869762,Relatively Low
1200,6099001200,40,3566.205418,34.88679066,Relatively Low
1300,6099001300,40,6843.574442,44.90439043,Relatively Low
1400,6099001400,40,9045.084347,49.72054417,Relatively Moderate
1500,6099001500,40,12612.2142,55.98392237,Relatively Moderate
1601,6099001601,40,6858.996499,44.93768729,Relatively Low
1603,6099001603,40,8153.72997,47.92251344,Relatively Low
1604,6099001604,40,5132.446854,40.27136945,Relatively Low
1700,6099001700,40,3421.568787,34.33739238,Relatively Low
1800,6099001800,40,2832.747492,31.82347905,Relatively Low
1900,6099001900,40,4709.102497,38.99062931,Relatively Low
2002,6099002002,40,9979.562339,51.48408886,Relatively Moderate
2004,6099002004,40,8671.891016,48.97849974,Relatively Low
2005,6099002005,40,5037.80143,39.95980593,Relatively Low
2006,6099002006,40,4094.62305,36.8429815,Relatively Low
2100,6099002100,40,5202.600968,40.46758312,Relatively Low
2200,6099002200,40,8611.73133,48.86314988,Relatively Low
2302,6099002302,40,5363.613094,40.93136089,Relatively Low
2303,6099002303,40,7306.755917,46.03172716,Relatively Low
2304,6099002304,40,3800.729301,35.78342767,Relatively Low
2401,6099002401,40,4109.096067,36.9107644,Relatively Low
2402,6099002402,40,8055.035738,47.70132712,Relatively Low
2503,6099002503,40,6369.593346,43.75089188,Relatively Low
2504,6099002504,40,5159.298692,40.33915236,Relatively Low
2505,6099002505,40,4677.87063,38.88122532,Relatively Low
2506,6099002506,40,2958.964196,32.38952576,Relatively Low
2602,6099002602,40,7381.818701,46.19702231,Relatively Low
2603,6099002603,40,3114.094361,33.05308472,Relatively Low
2604,6099002604,40,6747.928514,44.67963659,Relatively Low
2605,6099002605,40,5073.995967,40.09775008,Relatively Low
2701,6099002701,40,4008.462312,36.54925558,Relatively Low
2702,6099002702,40,8907.711227,49.45060172,Relatively Moderate
2801,6099002801,40,108550.074,92.76982353,Relatively High
2802,6099002802,40,50088.53989,82.79860153,Relatively High
2803,6099002803,40,3269.113596,33.71664368,Relatively Low
2901,6099002901,39.99738116,138300.2675,94.73552776,Relatively High
2903,6099002903,40,9367.202511,50.32107692,Relatively Moderate
2904,6099002904,40,3573.12014,34.91889835,Relatively Low
3002,6099003002,40,15823.85955,60.65499691,Relatively Moderate
3003,6099003003,40,9618.239245,50.81339485,Relatively Moderate
3004,6099003004,40,3685.178558,35.37078438,Relatively Low
3100,6099003100,40,66791.53434,87.17000428,Relatively High
3201,6099003201,40,9455.275644,50.4804262,Relatively Moderate
3203,6099003203,40,6212.337365,43.32041098,Relatively Low
3204,6099003204,40,3041.087171,32.7320078,Relatively Low
3205,6099003205,40,4507.011002,38.32588118,Relatively Low
3206,6099003206,40,5372.011705,40.95990106,Relatively Low
3300,6099003300,40.16954269,100685.2272,92.09437283,Relatively High
3400,6099003400,40.4991119,68098.56568,87.44351425,Relatively High
3501,6099003501,39.98977263,9825.666041,51.1784712,Relatively Moderate
3502,6099003502,39.89615924,8224.62124,48.07116016,Relatively Low
3603,6099003603,39.99901317,55563.05147,84.43252628,Relatively High
3607,6099003607,39.99352628,38489.98425,78.15963469,Relatively High
3608,6099003608,40,6871.700176,44.96622747,Relatively Low
3609,6099003609,40,4116.415301,36.93216953,Relatively Low
3610,6099003610,40,5730.611914,42.03253579,Relatively Low
3611,6099003611,40,3019.924355,32.63806307,Relatively Low
3612,6099003612,40,6050.191542,42.88398421,Relatively Low
3700,6099003700,39.99213913,21723.65702,67.21091186,Relatively Moderate
3802,6099003802,40,7959.051589,47.48965419,Relatively Low
3803,6099003803,40,3986.789939,36.4529325,Relatively Low
3804,6099003804,40,9125.468748,49.88940684,Relatively Moderate
3805,6099003805,40,2954.161319,32.3693098,Relatively Low
3904,6099003904,40,6116.823003,43.04571184,Relatively Low
3905,6099003905,40,2769.363992,31.51429387,Relatively Low
3906,6099003906,40,6818.311884,44.85206678,Relatively Low
3907,6099003907,40,7816.654084,47.18641488,Relatively Low
3908,6099003908,40,3385.790875,34.19825905,Relatively Low
3909,6099003909,40,6800.958613,44.8104457,Relatively Low
4000,6099004000,40,42821.64698,80.08252866,Relatively High
50101,6101050101,53,106470.5441,92.61047424,Relatively High
50102,6101050102,53,74998.93745,88.78133473,Relatively High
50201,6101050201,53,48673.91218,82.32293203,Relatively High
50202,6101050202,53,55645.53585,84.45630976,Relatively High
50301,6101050301,53,34596.94018,76.22009228,Relatively Moderate
50302,6101050302,53,91533.7757,91.11092613,Relatively High
50401,6101050401,53,61218.04007,85.95110117,Relatively High
50402,6101050402,53,47251.64237,81.816344,Relatively High
50403,6101050403,53,33788.56973,75.77771964,Relatively Moderate
50501,6101050501,53,88932.27379,90.83860534,Relatively High
50503,6101050503,53,79846.35072,89.53883842,Relatively High
50504,6101050504,53,93064.20465,91.30000476,Relatively High
50601,6101050601,53,75839.76768,88.92641393,Relatively High
50603,6101050603,53,61856.87145,86.12115302,Relatively High
50604,6101050604,53,49568.85525,82.62854968,Relatively High
50701,6101050701,53,66023.18912,87.00351995,Relatively High
50702,6101050702,53,118044.4109,93.52851639,Relatively High
50800,6101050800,53,47303.7652,81.83299244,Relatively High
50900,6101050900,46.87338697,80708.77976,89.66370166,Relatively High
51000,6101051000,51.9846438,59385.37598,85.47899919,Relatively High
51100,6101051100,38.00730936,63978.31304,86.58849831,Relatively High
100,6103000100,35.97454998,99559.58371,91.98496884,Relatively High
201,6103000201,59,48755.73949,82.34909385,Relatively High
202,6103000202,59,73695.46638,88.5197165,Relatively High
300,6103000300,47.93972331,112795.9849,93.12657566,Relatively High
400,6103000400,59,90788.90379,91.03481901,Relatively High
500,6103000500,59,125543.7966,94.02678019,Relatively High
600,6103000600,59,132290.6781,94.44655853,Relatively High
701,6103000701,59,111287.1175,92.99695572,Relatively High
702,6103000702,59,84789.43646,90.26661276,Relatively High
800,6103000800,59,100894.3714,92.1181563,Relatively High
900,6103000900,58.99896288,105167.3947,92.49750274,Relatively High
1000,6103001000,58.99640246,199757.8338,96.91052657,Very High
1101,6103001101,58.9991946,72997.591,88.38296152,Relatively High
1102,6103001102,59,115380.7236,93.33111354,Relatively High
101,6105000101,18.00034841,3881.197196,36.08191029,Relatively Low
102,6105000102,18.01385287,6472.145229,44.01369928,Relatively Low
200,6105000200,17.91698291,2192.788297,28.86957142,Relatively Low
500,6105000500,16.02319357,10919.95182,53.14774295,Relatively Moderate
101,6107000101,43.74803077,92346.37902,91.20606003,Relatively High
102,6107000102,23.53564841,150687.0157,95.30870951,Very High
202,6107000202,55.32713143,172740.9335,96.12805023,Very High
203,6107000203,57,330960.001,98.80131285,Very High
204,6107000204,57,280913.2331,98.34229178,Very High
302,6107000302,57.00000028,246214.6782,97.86900062,Very High
303,6107000303,56.99999916,213992.5641,97.28392713,Very High
304,6107000304,57.00000021,233086.076,97.65257099,Very High
401,6107000401,57.00000372,491247.6448,99.53027636,Very High
402,6107000402,57,478276.6668,99.50292537,Very High
501,6107000501,57,553592.4255,99.67654474,Very High
502,6107000502,57,293223.8552,98.47785758,Very High
600,6107000600,57,429683.5612,99.37211625,Very High
701,6107000701,57,216242.4552,97.33387243,Very High
702,6107000702,57,376361.0355,99.09741711,Very High
801,6107000801,57,314111.9123,98.67288208,Very High
802,6107000802,57,174997.8026,96.201779,Very High
901,6107000901,57.00000247,389185.5202,99.16757837,Very High
902,6107000902,57,235568.4442,97.68943538,Very High
